station_name,station_id,demand_hour,demand_day,lat,lng
Stanton St & Mangin St,5326.06,-0.3452205742638874,1.422258531439482,40.717852712,-73.97624433
Woodside Ave & 69 St,6183.03,2.1335204756313515,54.78033583347461,40.7428,-73.89584
46 St & Queens Blvd,6209.08,1.9170742984840956,39.28798522520054,40.743587971,-73.91863966
W 59 St & 10 Ave,7023.04,0.3569010732735989,-5.238500177686053,40.770513,-73.988038
56 Ave & Junction Blvd,5995.07,-0.5804448704314285,-15.616578944109905,40.73716,-73.86625
Barrow St & Hudson St,5805.05,-0.9469184730664957,-31.205695892666807,40.73172428,-74.00674436
Underhill Ave & Pacific St,4231.04,-2.9152090799547423,-32.176410566574454,40.6804836,-73.9646795
Court St & State St,4488.08,0.03641434028880308,49.83074450782178,40.690093517,-73.992266536
Caton Ave & Bedford Ave,3368.04,1.0,24.0,40.652409077,-73.956233978
Sterling Pl & Franklin Ave,4033.16,0.47921165478997985,-7.672962611452321,40.67324785,-73.95689517
President St & 4 Ave,4101.17,1.4822811164965577,63.02828923120833,40.676582336,-73.983338952
Midwood St & Utica Ave,3599.01,-0.7983850971084492,-19.94496877432605,40.661328673,-73.931778312
W 106 St & Central Park West,7606.01,3.4111862802412127,79.0779321023293,40.798275113,-73.960656166
Sterling Pl & New York Ave,3984.02,-1.1803587192131162,-33.87788288697001,40.672450423,-73.947913766
Centre St & Seneca Ave,4837.03,-1.0,-24.0,40.699764967,-73.901925683
Ave D & E 12 St,5575.08,-0.4037575445159206,-6.985759316194286,40.72580614,-73.97422494
E 133 St & Cypress Pl,7642.04,0.8234239148023297,20.375647976472028,40.802603245,-73.917276978
Isham St & Broadway,8665.09,-2.5646665001296713,-64.62886312310788,40.867720366,-73.919617772
Irving Ave & Palmetto St,4775.01,-1.4115519652766917,-31.08244504406567,40.698,-73.9127
Delancey St & Eldridge St,5414.07,-0.5099783054442142,-0.4424896008772256,40.719383,-73.991479
Greenwood Ave & E 4 St,3353.04,0.24115455967284294,10.645850025560065,40.650773525,-73.977579832
Grand Concourse & E Mount Eden Ave,8265.09,-1.1761668225134945,-33.8261147511068,40.84311831,-73.911728859
Macon St & Nostrand Ave,4214.03,-2.0,-48.0,40.6809833854,-73.9500479759
Jerome Ave & W Fordham Rd,8586.09,1.2490084325892021,13.711335874395804,40.863223553,-73.900868893
Clermont Ave & Lafayette Ave,4461.01,0.28619051113133986,-2.124260198878353,40.687637806,-73.969704509
Broadway & E 21 St,6098.1,-1.7747896083002588,-37.55871514471185,40.740066767,-73.989615917
Rivington St & Chrystie St,5453.01,1.0,24.0,40.72110063,-73.9919254
3 Ave & E 189 St,8526.03,2.5977758024000472,65.03338390802506,40.859805226,-73.891427159
Bialystoker Pl & Delancey St,5335.03,-1.3913310456782775,-44.13638320707172,40.71622644,-73.98261206
Eastern Pkwy & Kingston Ave,3902.06,-2.0,-48.0,40.66964972,-73.942723155
31 St & Thomson Ave,6227.02,-0.20666439779035514,-4.139792964741348,40.744288206,-73.935679913
Home St & Westchester Ave,8020.01,-1.371413538506417,-30.573154536590096,40.827684164,-73.88683331
78 St & Northern Blvd,6603.07,0.1950909125204905,10.06101106817796,40.75475049,-73.889070868
Leonard St & Church St,5359.11,2.800588411858784,98.36830954606415,40.717666984,-74.005690575
Cleveland Pl & Spring St,5492.05,-3.0966246916801468,-49.71500851857216,40.722155929,-73.997483611
6 Ave & W 34 St,6364.1,-5.007345688545623,-127.85850061275848,40.74964,-73.98805
Forsyth St & Grand St,5382.07,-1.9716453942214416,-55.46975989154103,40.71779817737835,-73.99316132068634
102 St & 34 Ave,6576.07,-0.1836718362778394,-3.7481880727274457,40.75584,-73.86621
23 Rd & 31 St,7082.14,-0.29857913799429525,-11.402019390236664,40.773296356,-73.913649321
Longfellow Ave & E 165 St,7983.04,-0.8076502206355065,-20.10229763317419,40.825511336,-73.887599826
W 17 St & 7 Ave,6107.08,2.4963971101922726,71.62719908566494,40.74056423633952,-73.99852573871613
W 27 St & 6 Ave,6215.07,4.859642504498867,147.04766142104717,40.745233893,-73.990627527
E 12 St & 3 Ave,5788.12,5.462565531743575,171.8677996403542,40.732321262,-73.988479495
Lexington Ave & E 120 St,7652.04,-0.08389226957496687,-16.487947677502884,40.8013066,-73.9398167
Graham Ave & Grand St,5178.06,7.606205216865976,223.94943942880104,40.711802721,-73.944026113
Morgan Ave & Lombardy St,5503.01,-1.8677557802394231,-38.70746816289563,40.722338915,-73.938900828
W 147 St & Adam Clayton Powell Blvd,7971.07,-2.5663292384153102,-72.40441187932946,40.822710276,-73.937519908
Central Park S & 6 Ave,6876.04,-4.436991445980311,-130.01608723052834,40.765934587,-73.976381183
McKibbin St & Bogart St,5059.02,-2.527044803838118,-71.96490179141762,40.706237,-73.933871
Skillman Ave & Honeywell St,6334.03,1.2693813994715648,29.138188005832767,40.7471482490328,-73.92902433872223
Tiebout Ave & E Fordham Rd,8546.06,2.7037630547426925,74.00346171011103,40.861815572,-73.894970417
Schenectady Ave & Prospect Pl,4007.01,-2.1914522755143504,-58.015607597964774,40.67351,-73.93363
Steinway St & Ditmars Blvd,7074.01,-0.821925390430288,-14.150343412965906,40.772717,-73.906127
Gleane St & Britton Ave,6281.01,1.1681817369487149,27.47597850849432,40.746477842,-73.880030751
Gillmore St & 27 Ave,6869.1,-0.7843191255671591,-19.71054684698106,40.76399684,-73.866926312
E Tremont Ave & E 176 St,8356.02,1.0,24.0,40.847860336,-73.901866674
Bond St & Fulton St,4479.06,-4.306450113911205,-68.16703515882297,40.689267516,-73.983023405
48 Ave & 5 St,6212.04,-0.8990034943919604,-15.077506371256813,40.74436328706688,-73.9558732509613
Pacific St & Smith St,4446.03,-2.263428411880435e-16,-3.648884341925434e-15,40.687880939612775,-73.98939281702042
MacDonough St & Marcy Ave,4246.02,1.9884251213311979,40.0948490870186,40.68078,-73.94613
Bedford Ave & Nassau Ave,5550.05,0.31556245346124134,34.66144820336763,40.72311651,-73.95212324
Fulton Ave & E 172 St,8186.01,-1.0,-24.0,40.839130163,-73.899052978
5 Ave & 41 St,3306.03,1.9001754537064386,52.46928893054198,40.64993906,-74.005216837
Gerard Ave & E 165 St,8111.04,8.119130937874198e-43,1.5222862925900911e-41,40.831830859,-73.922399163
11 Ave & W 41 St,6726.01,8.847446335258935,219.78507810655364,40.760485649,-73.998817205
W 43 St & 6 Ave,6593.14,-2.2303846036767023,-56.405490560796494,40.755369425,-73.983153462
Randall's Island - Field 10,7575.01,1.0,24.0,40.795024037,-73.923794985
Division St & Bowery,5270.08,-0.5149371143491972,-16.054246046633175,40.714193,-73.996732
Rogers Ave & Lincoln Rd,3625.07,-1.883723308072332,-38.897530752190946,40.66127,-73.95352
Lafayette Ave & Classon Ave,4452.01,-0.510714136656238,-23.784398099165603,40.688981891,-73.960330606
Walton Ave & E 153 St,7945.07,0.48813663232117444,14.135588061662183,40.822225094,-73.926937342
53 Ave & 62 St,5806.01,-0.7963953314185052,-19.911486195425915,40.731634974,-73.901597857
E 179 St & Daly Ave,8268.08,-1.2205743693550184,-28.369783426027038,40.843335748,-73.882486463
44 St & 3 Ave,3315.05,-0.9999999999999999,-23.999999999999996,40.651315093,-74.01145947
40 Ave & 9 St,6664.05,2.5658974709201456,38.02032873808765,40.75747335,-73.945209146
100 St & Humphreys St,6905.02,0.1985722491622346,8.68741755164395,40.76574,-73.87012
Motorgate,6814.01,-1.5254738671299757,-40.17284994756952,40.764109015,-73.948038816
Lenox Ave & W 146 St,7910.1,1.0,24.0,40.821111,-73.935971
Atlantic Ave & Fort Greene Pl,4354.07,-1.2710118650340423,1.5525137034041219,40.74082861666667,-74.0019009
S Portland Ave & Hanson Pl,4354.05,-2.3132589838040865,-92.97995303559296,40.685355425,-73.974333644
Murray St & Greenwich St,5288.12,-5.450233907427428,-127.54732844630563,40.71485150526252,-74.01122331619263
Graham Ave & Herbert St,5403.05,2.274666999116562,66.70708565650651,40.71929301,-73.94500379
29 St & Skillman Ave,6194.06,-1.0,-24.0,40.744831,-73.938411
E 165 St & Clay Ave,8052.02,-0.8096336246331768,-27.30471441974314,40.828152418,-73.912642717
Bradhurst Ave & W 148 St,7992.04,1.1670435633343839,33.71396073608064,40.825050712,-73.941676855
Nelson Ave & 167 St,8183.08,1.0,24.0,40.836830497,-73.926053166
Union Ave & N 12 St,5411.07,-1.0817469246679878,-32.698373070582676,40.719335675,-73.952435493
85 St & Northern Blvd,6594.02,0.3427564797775088,6.191479093611153,40.756054044,-73.88260901
34 St & 38 Ave,6453.02,0.5901010325286669,16.93797279317581,40.752388477,-73.929869771
Decatur St & Saratoga Ave,4366.1,1.4530271851055552e-23,3.4872652442533327e-22,40.68337357,-73.917081594
Ogden Ave & Merriam Ave,8218.04,-0.614325704327521,-11.38968554978914,40.839065909,-73.926138401
White St & Johnson Ave,5099.03,1.3334714659043574,30.064403448334645,40.707174,-73.93581
Newtown Ave & 23 St,7026.08,-0.41563187050978234,0.608776849073768,40.77123034,-73.924632311
Turner Pl & Coney Island Ave,3157.08,0.6775008167897427,12.273722395652122,40.64518404,-73.970857739
Albany Ave & Carroll St,3791.02,0.9999999999999999,23.999999999999996,40.666735411,-73.939775825
E 34 St & Church Ave,3318.05,0.6214229863784034,16.309601058827816,40.65116,-73.94577
Park Circle & East Dr,3344.02,1.528034603415699,40.201923540193285,40.651446223,-73.97213769
Jerome Ave & Ogden Ave,8081.01,0.2471644943442014,4.7956233802632084,40.829874992,-73.930960894
60 St & 60 Rd,5360.02,-1.0,-24.0,40.715981245,-73.906010032
4 Ave & 17 St,3739.06,0.6338266057768973,25.177519025993725,40.665507,-73.993037
Sedgwick Ave & W Tremont Ave,8428.05,-0.4856807060892374,-14.097621871913784,40.8531003,-73.9184165
99 St & 50 Ave,6146.01,-0.7484155268730559,-18.611671354134224,40.742725968,-73.862291813
Winthrop St & Rogers Ave,3512.03,-1.0,-24.0,40.656962872,-73.953352928
43 Ave & 40 St,6292.03,-0.6737293830033799,-25.645587641438294,40.745670438,-73.924023271
114 St & 39 Ave,6524.01,-0.3564597360541113,-11.189411533420092,40.7532,-73.853
99 St & 38 Ave,6423.03,-1.221257694793362,-28.3809512080497,40.75055,-73.86725
8 Ave & W 16 St,6072.11,0.5416047274956215,31.90303070195662,40.740775704,-74.001785278
Skillman Ave & 43 Ave,6300.04,-0.3866627924591668,0.940390715698588,40.746515989,-73.932359576
11 Ave & W 59 St,7059.01,3.3426733630084184,93.99864272000997,40.771426678,-73.990614057
21 St & 31 Dr,6865.03,-0.9494772665025222,-15.659116572115213,40.7659,-73.930819
12 Ave & 36 St,3056.05,1.344520210087205,30.21542534510489,40.643847704,-73.986504674
48 St & 5 Ave,3202.06,1.9999999999999998,47.99999999999999,40.646314144,-74.009366632
63 St & 5 Ave,2872.02,-0.13718409367803255,-2.909790469814162,40.637742281,-74.017769933
98 St & 41 Ave,6304.04,1.0,24.0,40.74773,-73.86649
77 St & 24 Ave,6825.03,0.08163298205080438,6.960209796866437,40.764332771,-73.891556978
Summerfield St & Cypress Ave,4727.06,-1.0,-24.0,40.69662,-73.90056
75 St & Roosevelt Ave,6332.09,-4.123859844191451,-91.84469783765277,40.746780634,-73.89035964
Adam Clayton Powell Blvd & W 138 St,7855.03,0.9247970755283714,46.515535309457036,40.816836596,-73.942307115
E 89 St & York Ave,7204.08,-2.245699951171199,-45.38325195429698,40.7779453,-73.946041
W 25 St & 9 Ave,6339.06,0.9637572128704518,15.820168014517739,40.74779129,-74.000839472
1 Ave & E 16 St,5779.08,-0.79802698401034,-6.15524704626055,40.732343078,-73.981625319
Grand Ave & Bergen St,4190.06,2.7146075789782937,74.13388004050589,40.678099632,-73.962227106
Sumpter St & Fulton St,4187.04,-0.7474477921534827,-19.12022327444395,40.679239988,-73.925937891
Stockholm St & Wilson Ave,4824.03,1.4509352624287644,16.014214934863286,40.699304,-73.923044
Willoughby Ave & Onderdonk Ave,5115.05,3.076677842417331,61.421988520972754,40.709802747,-73.917237878
Washington St & Laight St,5509.02,2.0,48.0,40.72249198,-74.010459781
Broadway & Berry St,5164.05,-0.8009696618584383,-13.889703045115763,40.71044147,-73.965099096
93 St & Roosevelt Ave,6390.05,-1.0,-24.0,40.74888,-73.87368
35 Ave & 37 St,6563.12,0.5739293572466067,16.740195827471013,40.7557327,-73.9236611
35 St & Broadway,6750.16,0.4698456849674282,0.0005832121387973621,40.760230064,-73.922395349
Sedgwick Ave & Giles Pl,8815.01,-1.2654404460595852,-29.07827125425775,40.881060839,-73.896525025
E 51 St & 2 Ave,6575.03,0.9082919492224598,15.186010793656802,40.755107045,-73.967491984
E 58 St & Madison Ave,6839.04,-1.2717309809886244,-29.17373913845734,40.763312459,-73.972828031
W 55 St & 6 Ave,6809.09,0.013239637068138022,-3.637861517028881,40.763136625,-73.97895062
W 87 St & West End Ave,7484.05,-0.005821381202167686,13.233201914395938,40.789622,-73.97757
Union Ave & Wallabout St,4818.03,-2.5449289438502714,-64.39622833747467,40.700311899,-73.950328827
Bedford Ave & Bergen St,4066.15,-3.795910113495614,-78.13043286836236,40.676457167,-73.952882171
Metropolitan Ave & Flushing Ave,5225.04,-0.029442146317274265,4.182835181017047,40.713375211,-73.915647149
20 Ave & 48 St,7066.01,1.0,24.0,40.772899,-73.896849
Lexington Ave & Stuyvesant Ave,4500.07,1.4208360463596479,31.196264592163992,40.689727068,-73.933550715
Lorimer St & Broadway,4965.01,-1.1554898280120332e-16,-2.0793932274778195e-15,40.704125762,-73.948209643
49 St & 25 Ave,6804.01,0.3919889436988938,12.70095876232591,40.764342189,-73.904572129
E 158 St & Melrose Ave,7957.11,0.2938247567409201,11.338231697292262,40.822144032,-73.914836645
35 Ave & 10 St,6806.06,1.9557554165968702,60.75483596141065,40.76315481910373,-73.93985509872437
Central Park W & W 103 St,7577.27,-0.3971554823484702,0.8197884250955185,40.79558954105342,-73.96188408136368
Pulaski St & Marcus Garvey Blvd,4656.03,0.5684963216832204,16.674725006119495,40.693434954,-73.939975739
Richardson St & N Henry St,5433.03,8.38505926240665,198.74951071153743,40.71907891179564,-73.94223690032959
46 Ave & Junction Blvd,6231.01,-1.0,-24.0,40.744023204,-73.867814779
Sterling Pl & Schenectady Ave,3934.06,-1.4135915391957105e-17,-2.557134639981482e-16,40.671614528,-73.933763504
University Ave & Macombs Rd,8344.09,-0.2965330546208579,-11.374541210749914,40.849750996,-73.916131616
Jerome Ave & W 193 St,8619.02,1.1997936202570387,34.11986189686647,40.866454601,-73.897983551
E 38 St & Church Ave,3350.04,-0.7017050860827645,-17.73640564082104,40.651046634,-73.941938996
W 186 St & St Nicholas Ave,8416.1,1.0,24.0,40.852156043,-73.931147337
Roebling St & N 4 St,5267.09,-0.4844319258800178,-15.71992295017683,40.714689851,-73.957347274
Broadway & W 138 St,7942.07,-2.619607113803861,-73.01272471764031,40.8216573,-73.953640699
44 Dr & Jackson Ave,6352.01,-0.7473669916723491,17.70463629571062,40.74718234,-73.9432635
E 7 St & Ave B,5584.05,8.327915790620278,192.17526589936148,40.7251285241158,-73.98131668567657
E 53 St & 3 Ave,6617.02,4.173310163667328,105.79092167064783,40.757606626,-73.969095469
Lefferts Ave & Albany Ave,3719.02,-2.2774439026452797,-59.120111125996274,40.662917852,-73.940284014
Cooper Square & Astor Pl,5712.03,0.5952754002943373,17.002188253618144,40.729656935,-73.99077034
Schenectady Ave & Maple St,3639.04,-1.28263287021426e-20,-3.078318888514224e-19,40.66176939,-73.934489846
Forest Ave & Summerfield St,4798.02,-1.0,-24.0,40.699236631,-73.897939324
46 Ave & 5 St,6286.02,-0.732137744801471,2.3574684531012617,40.74725318,-73.954589963
97 St & 23 Ave,6941.03,-2.2635672188802523,-56.97697314705386,40.768260002,-73.873332739
Bridge St & Water St,4968.03,1.918838157154081,39.30839396434726,40.70296934155272,-73.98469090461731
Madison St & Forest Ave,5025.02,-0.577014391469111,-3.4657912934993385,40.705534935,-73.902462244
Brooklyn Ave & Beverley Rd,3164.04,1.0,24.0,40.645550489,-73.943221688
Tompkins Ave & Hopkins St,4850.04,-0.09359811127535078,12.147773443427088,40.699614406,-73.947111845
Freeman St & Reverend James A Polite Ave,8080.01,-1.2062398529313185,-28.132692871166523,40.830579281,-73.894695759
48 Ave & 37 St,6067.01,-1.0,-24.0,40.740366936,-73.929000258
Whitney Ave & Ketcham Pl,6165.06,0.7288324500782852,18.83477445146615,40.742514968,-73.878240824
10 St & 7 Ave,3762.08,-4.9726985171642735,-158.5901129250506,40.666315317,-73.981864095
40 St & 3 Ave,3388.03,0.6930820825388098,17.578563795306813,40.653555274,-74.009060144
7 Ave & 62 St,2821.05,-0.7005656715248936,-18.416475165612457,40.63559556,-74.012992382
Crotona Park North & Prospect Ave,8236.01,0.23892814712337568,4.665607930726192,40.841204166,-73.892506361
Cadman Plaza E & Red Cross Pl,4821.06,1.9960216382468094,55.73421936247587,40.69991755,-73.98971773
Broadway & Furman Ave,4244.06,1.2229445537097516,22.69755659748733,40.681239367,-73.907429934
20 Ave & 42 St,7163.07,-0.30338149949145693,-5.640537757536482,40.775401235,-73.900015593
Strong St & University Ave,8707.04,-0.5121467741253267,-14.51057963126592,40.871237278,-73.899164557
Southern Blvd & E 175 St,8196.02,0.22535728630718216,4.447699235928046,40.839417934,-73.886380792
Parkside Ave & Flatbush Ave,3480.04,0.8878134334089697,14.945887165836622,40.655652881,-73.95957910999999
St Johns Pl & Utica Ave,3966.01,-1.0,-24.0,40.6705,-73.9308
96 St & Northern Blvd,6660.07,0.7898940923082278,19.80282881774671,40.757102966,-73.872200608
E 182 St & Morris Ave,8494.01,-0.36957860271614607,-12.38117432968685,40.856535792,-73.902595282
Lewis Ave & Fulton St,4196.01,-1.1071355493843758,-31.328317382732035,40.67972,-73.93467
N 7 St & Driggs Ave,5340.01,-4.640773475187397,-113.58725311643944,40.716983438,-73.956276059
Clinton Ave & Flushing Ave,4762.04,-2.14337632204688,-44.097051879426175,40.697960496,-73.969928861
W 37 St & 10 Ave,6611.02,1.963116834760732,39.81297806580839,40.756632566,-73.998132944
Melrose St & Broadway,4801.04,2.525094059543468,56.381810050507276,40.697552562,-73.935905933
Ash St & Manhattan Ave,6019.04,3.0,72.0,40.738105059,-73.955183148
Greene Ave & Nostrand Ave,4519.02,2.0436026117987325,64.03697332778962,40.6883337,-73.950916
E 27 St & 1 Ave,6004.06,-0.4513461487728462,-13.574259177337545,40.739516377,-73.976970077
E 47 St & Park Ave,6584.12,-5.526001318664981,-133.7843633397527,40.754110694,-73.975158334
W 113 St & Broadway,7713.01,0.9709838630641847,15.901097413962072,40.805923223,-73.964942694
Lexington Ave & E 26 St,6089.08,1.101248385803982,56.2302810169678,40.741643786,-73.983103991
Cliff St & Fulton St,5065.14,-1.9143505750196388,-31.49224795744705,40.708182931,-74.004968882
Kent Ave & N 7 St,5489.03,-2.615667641226314,-49.57045328029861,40.720695496,-73.961378932
Gerard Ave & E 146 St,7868.05,0.49893769447404135,21.50687212649055,40.817755,-73.92965
Pacific St & Nevins St,4362.04,1.5103922527249978,32.22427812778699,40.685289264,-73.982666492
E 68 St & 3 Ave,6896.16,-1.0346557939601329,-32.16202678090447,40.766865492,-73.961973429
W 34 St & 11 Ave,6578.01,-4.713366888993578,-98.51870606945252,40.755960703,-74.00206542
32 Ave & 84 St,6636.04,-1.0,-24.0,40.7578758,-73.884070873
W 25 St & 6 Ave,6215.04,4.313306829441121,86.45804523565775,40.74395411,-73.99144871
Clark St & Henry St,4789.03,-0.36902497920886645,-45.57755330559462,40.69760127,-73.99344559
Huron St & Franklin St,5869.04,5.299711511530325,97.06856209991,40.732672811,-73.958253622
W 46 St & 11 Ave,6795.01,-1.98450438961427,-71.16373967978335,40.763448238,-73.996731758
W 18 St & 9 Ave,6190.03,0.7902754665449732,34.751245247656705,40.7435337324616,-74.00367558002472
Irving Ave & Halsey St,4695.04,-2.6918462065477114e-22,-4.59251902901443e-21,40.694687247,-73.906695724
Main St & Plymouth St,4936.21,-1.1037150671774707,-40.712030097084806,40.703723192,-73.990727544
Central Park West & W 72 St,7141.07,0.05159152551739421,34.89000159535407,40.77579376683666,-73.9762057363987
Court St & Nelson St,4077.07,1.5306291162611263,48.00469110477847,40.67626214,-73.998766422
104 St & Northern Blvd,6651.01,-0.9999999999999999,-23.999999999999996,40.757506609,-73.864545822
Metropolitan Ave & Bedford Ave,5308.04,-2.774024841875028,-90.30461374178947,40.715326309,-73.960133791
Chester Ave & 12 Ave,3135.04,1.603305361415043,35.231215852462796,40.644146919,-73.984251738
Gansevoort St & Hudson St,6072.16,-3.5104294845687862,-101.2559577834712,40.7393924,-74.005185485
Fort Hamilton Pkwy & E 2 St,3280.04,-0.5724831939517807,-16.722721544274897,40.648005,-73.979342
Riverside Dr & Broadway,8616.06,-0.28929371853290764,-18.883172757603372,40.865511894,-73.928016663
McKibbin St & Manhattan Ave,4996.08,-0.5277353691781732,-47.304670895507904,40.705018878,-73.944139838
Macombs Rd & Featherbed Ln,8307.05,-0.2347018238623874,-4.598241963953599,40.845669031,-73.917274833
Dean St & Franklin Ave,4107.13,3.5666013598416844,104.18095625135885,40.677611351,-73.955899715
Lewis Ave & Kosciuszko St,4617.01,1.4851850705836491,18.690158270967636,40.692337632,-73.937090397
E 84 St & Park Ave,7243.04,-5.479740023601328,-127.88604402530913,40.778564572,-73.957762003
Morris Ave & E 163 St,8036.05,-1.5042909082719462,-32.158021605451495,40.827113986,-73.917769432
Lincoln Pl & Classon Ave,3960.01,-5.3745863334649275,-118.92010707001856,40.672164083,-73.960809827
Central Ave & Woodbine St,4632.1,0.5656550348645852,24.396805086978574,40.692938924,-73.91594553
Grand Concourse & E 161 St,8021.11,-0.41085765243820416,0.6631366168192274,40.827292919,-73.922682166
50 St & 30 Ave,6735.03,0.4583755866539425,20.984202752681625,40.760011911,-73.907105446
56 St & Arnold Ave,5289.05,1.0,24.0,40.71484,-73.909
Caton Ave & Argyle Rd,3303.03,-3.232669281338498,-82.53669831251449,40.649801373,-73.967630267
W 24 St & 7 Ave,6257.03,0.5446782514098216,0.8184529378292196,40.74487634,-73.99529885
E 48 St & 5 Ave,6626.01,0.36519061652349616,6.49159446899704,40.75747478,-73.978089809
Cumberland St & Lafayette Ave,4428.02,-4.067525030164047,-65.62513226105102,40.68753406,-73.97265183
Thomas S. Boyland St & Marion St,4253.02,-1.0,-24.0,40.681525707,-73.91420269
1 Ave & E 110 St,7522.02,0.016276752647517045,7.957166200967697,40.792223215,-73.937801957
Madison St & Seneca Ave,4880.11,0.2080574453433216,10.223743702467413,40.70183,-73.90625
E 89 St & 3 Ave,7265.1,1.2907617795722333,-9.100304588392683,40.780692101,-73.952398777
Crescent St & Broadway,6827.11,0.296869705941738,44.8052222448719,40.763303995,-73.928584218
Parade Pl & Crooke Ave,3376.02,2.2851404812455183,66.83308403617936,40.651887655,-73.965433717
3 Ave & E 71 St,6960.1,-2.516640692138507,-48.51511056454446,40.76892221,-73.961607337
W 51 St & 6 Ave,6740.1,1.9999999999999998,47.99999999999999,40.760839701,-73.980154276
W 22 St & 8 Ave,6224.03,-0.10279306579671044,19.74318445973845,40.744828343,-73.99933815
Ave D & E 8 St,5506.1,0.7148045362126036,26.13625461552904,40.723665237,-73.975737691
24 St & 5 Ave,3555.04,-0.0812664986066507,-8.69281628665204,40.659473181,-73.994938731
Eldert St & Bushwick Ave,4399.03,0.9999999999999999,23.999999999999996,40.68652,-73.91321
W 129 St & Convent Ave,7818.17,0.9837502780995819,31.60056663685546,40.814394437915816,-73.95324736833572
N Portland Ave & Flushing Ave,4771.07,1.4009526391828302,44.25684263912103,40.697898507,-73.976676464
Macon St & Patchen Ave,4301.04,2.319195056105918,46.27053715615915,40.683762312,-73.926078558
W 22 St & 10 Ave,6306.06,1.9731587835666429,39.925378873161435,40.746883631,-74.00428772
W 47 St & 6 Ave,6667.04,-4.957133059575555,-127.73323509590718,40.757947683,-73.983229876
Scholes St & Manhattan Ave,5108.01,3.5241681697942013,88.15806334307021,40.708630919,-73.944708347
Greenwich St & W Houston St,5730.08,4.590034678118355,117.36232846948843,40.728714347,-74.008563399
Washington Ave & Park Pl,4116.09,-0.7184547708991822,-26.18030134850796,40.676061749,-73.963360548
Washington Pl & Broadway,5755.01,1.052472320239353,-6.5382961381649585,40.729295015,-73.993865371
W 25 St & 8 Ave,6297.08,-8.112430757222998e-24,-1.9469833817335196e-22,40.74649996333341,-73.99732626293645
Carroll St & Franklin Ave,3847.04,-3.33425709645426e-17,-9.475344300190021e-16,40.668072343,-73.958684444
East End Ave & E 86 St,7113.08,-0.47707244767612167,-7.855962698131423,40.77518615,-73.94446054
58 St & Pier 4,3220.01,-1.0,-24.0,40.646497488,-74.026134729
W 78 St & Broadway,7311.07,1.3225241574079896,22.31003427041918,40.783528686,-73.981222868
36 St & 3 Ave,3460.02,1.1024231872735624,31.259947089506646,40.655716,-74.006664
Cauldwell Ave & E 158 St,7913.15,0.7400162307397852,19.00528863762512,40.819815159,-73.908403635
Sigourney St & Columbia St,3940.04,0.9999999999999999,23.999999999999996,40.672789454,-74.009106755
Stratford Rd & Beverley Rd,3113.1,-1.0255577072126136,-30.166912309214688,40.64378,-73.96867
W 42 St & 8 Ave,6602.05,-1.0396144791329425,-37.80549098091606,40.758012056,-73.990650654
Central Ave & Decatur St,4432.1,-0.3740345668289356,-6.607292216870368,40.6882,-73.90798
E 6 St & Ave B,5584.04,2.377884139958015,79.47705739038315,40.72453734,-73.98185424
Broadway & Roebling St,5125.07,0.567076616879095,-14.491406307685832,40.709235549,-73.9605335
E 6 St & Ave D,5506.14,-0.20084181014045865,-10.133005366084143,40.72228087,-73.97668709
Monroe St & Bedford Ave,4368.05,-2.4912152014155726,-63.79312715419678,40.685154319,-73.953822374
E 14 St & Ave B,5736.09,1.5705727112885581,40.69968946330897,40.729450583,-73.977872014
E 2 St & Ave A,5553.1,2.1636976589938186,44.35737271522993,40.723246694,-73.98602283
N 10 St & Berry St,5450.01,-0.7488781141086309,-42.01507147161353,40.719984293,-73.956930518
43 St & Skillman Ave,6325.01,-2.0000000000000004,-48.000000000000014,40.747104287,-73.920856595
E 10 St & Ave A,5659.05,-0.4307077926836493,-7.315714372366823,40.727381945,-73.981466889
Sharon St & Olive St,5323.06,0.9999999999999999,23.999999999999996,40.715373158,-73.938533306
Macon St & Lewis Ave,4310.06,3.7270279126945725,113.7646048984598,40.682819366,-73.934809208
Ocean Pkwy & Church Ave,3125.09,-1.8917155707049882,-38.99189712498532,40.644524217,-73.974538326
E 82 St & East End Ave,7049.04,-0.5831531227319531,-16.852463688963,40.7724607,-73.9468208
3 Ave & Schermerhorn St,4437.01,-2.5069589153913276,-63.96552515174015,40.686902523,-73.979693055
Vesey St & Church St,5216.06,1.0309170256177738,30.24179176652686,40.712147593,-74.010549903
W 82 St & Central Park West,7304.08,1.6857826105528448,15.517326349741051,40.782798409,-73.972082615
Degraw St & Smith St,4298.05,1.0,24.0,40.683180213,-73.993411303
8 Ave & W 33 St,6450.12,-1.524421437451224,-28.310781018275794,40.751814127,-73.993798018
Lenox Ave & W 111 St,7602.05,1.487021246525651,31.9676174993877,40.7987859,-73.9523
W 35 St & 8 Ave,6526.01,-5.186694369358068,-93.4858927819158,40.752926588,-73.992683291
E 20 St & Park Ave,6055.08,-1.1212258713561343,-33.161160562245314,40.73827428,-73.98751968
6 Ave & W 33 St,6364.07,0.6020650440491663,17.08714992627255,40.74901271,-73.98848395
W 20 St & 7 Ave,6182.02,6.15512645601299,192.3816930683323,40.742157817,-73.997356772
Greenwich St & Rector St,5073.07,2.5427574211483073,64.37100797187298,40.708049178,-74.012877584
St Marks Pl & 4 Ave,4249.1,-1.0,-24.0,40.808639633333335,-73.91919373333333
